ID Consumidor	Gênero	Estado civil	Pets	Bairro
6315	F	Solteiro(a)	5	Mesquita
6317	F	Casado(a)	4	Belford Roxo
6318	F	Solteiro(a)	1	Mesquita
6319	M	Solteiro(a)	1	Mesquita
6320	M	Casado(a)	2	Nova Iguaçu
6321	M	Solteiro(a)	5	Mesquita
6324	F	Solteiro(a)	3	Mesquita
6328	F	Casado(a)	4	Mesquita
6334	F	Casado(a)	1	Mesquita
6339	F	Solteiro(a)	1	Mesquita
6341	F	Solteiro(a)	2	Nova Iguaçu
6344	F	Solteiro(a)	1	Mesquita
6346	M	Solteiro(a)	3	Mesquita
6347	F	Casado(a)	5	Mesquita
6348	M	Casado(a)	2	Nova Iguaçu
6350	F	Casado(a)	2	Mesquita
6352	M	Solteiro(a)	3	Mesquita
6353	M	Casado(a)	3	Nova Iguaçu
6354	M	Casado(a)	2	Belford Roxo
6355	M	Casado(a)	4	Mesquita
6358	F	Solteiro(a)	3	Mesquita
6359	F	Solteiro(a)	2	Mesquita
6361	F	Casado(a)	2	Belford Roxo
6362	F	Solteiro(a)	4	Mesquita
6367	F	Solteiro(a)	1	Nova Iguaçu
6369	F	Solteiro(a)	2	Mesquita
6372	M	Casado(a)	1	Mesquita
6375	M	Solteiro(a)	2	Belford Roxo
6382	F	Casado(a)	1	Belford Roxo
6383	M	Solteiro(a)	4	Mesquita
6387	F	Solteiro(a)	5	Belford Roxo
6388	F	Solteiro(a)	2	Nova Iguaçu
6394	M	Casado(a)	3	Belford Roxo
6395	M	Casado(a)	1	Mesquita
6398	F	Solteiro(a)	1	Nova Iguaçu
6399	F	Solteiro(a)	3	Mesquita
6400	M	Casado(a)	3	Belford Roxo
6402	F	Solteiro(a)	3	Belford Roxo
6406	M	Casado(a)	2	Nova Iguaçu
6408	F	Solteiro(a)	1	Nova Iguaçu
6414	M	Casado(a)	1	Nova Iguaçu
6415	M	Solteiro(a)	2	Mesquita
6417	M	Solteiro(a)	2	Mesquita
6421	F	Casado(a)	3	Mesquita
6423	F	Solteiro(a)	4	Mesquita
6424	F	Solteiro(a)	5	Belford Roxo
6425	M	Casado(a)	3	Mesquita
6428	M	Solteiro(a)	4	Mesquita
6429	M	Solteiro(a)	5	Belford Roxo
6432	F	Solteiro(a)	1	Nova Iguaçu
6433	F	Solteiro(a)	1	Mesquita
6434	F	Casado(a)	5	Mesquita
6439	F	Solteiro(a)	3	Mesquita
6440	M	Solteiro(a)	1	Belford Roxo
6442	F	Casado(a)	2	Belford Roxo
6444	M	Solteiro(a)	5	Belford Roxo
6446	F	Solteiro(a)	5	Belford Roxo
6452	F	Casado(a)	3	Nova Iguaçu
6454	F	Solteiro(a)	1	Mesquita
6457	F	Solteiro(a)	2	Mesquita
6459	M	Casado(a)	4	Nova Iguaçu
6460	M	Casado(a)	2	Nova Iguaçu
6461	F	Casado(a)	1	Belford Roxo
6462	M	Solteiro(a)	1	Mesquita
6464	M	Solteiro(a)	3	Belford Roxo
6465	F	Solteiro(a)	4	Belford Roxo
6466	F	Casado(a)	3	Mesquita
6468	F	Casado(a)	5	Mesquita
6469	M	Solteiro(a)	1	Belford Roxo
6471	F	Casado(a)	1	Mesquita
6472	F	Solteiro(a)	1	Mesquita
6478	M	Solteiro(a)	1	Mesquita
6480	F	Casado(a)	1	Nova Iguaçu
6484	M	Solteiro(a)	3	Mesquita
6488	F	Solteiro(a)	1	Mesquita
6490	M	Solteiro(a)	4	Mesquita
6494	M	Solteiro(a)	1	Belford Roxo
6495	F	Solteiro(a)	2	Mesquita
6496	M	Casado(a)	5	Nova Iguaçu
6499	F	Casado(a)	3	Mesquita
6501	F	Solteiro(a)	5	Nova Iguaçu
6504	M	Solteiro(a)	1	Mesquita
6505	M	Solteiro(a)	2	Mesquita
6507	F	Solteiro(a)	1	Mesquita
6508	M	Casado(a)	1	Mesquita
6510	F	Casado(a)	1	Mesquita
6511	M	Casado(a)	5	Mesquita
6516	M	Solteiro(a)	2	Mesquita
6518	M	Casado(a)	3	Belford Roxo
6520	F	Casado(a)	1	Mesquita
6522	F	Solteiro(a)	2	Mesquita
6523	M	Solteiro(a)	1	Nova Iguaçu
6524	M	Solteiro(a)	3	Mesquita
6525	M	Casado(a)	1	Mesquita
6527	F	Solteiro(a)	5	Nova Iguaçu
6528	F	Casado(a)	5	Mesquita
6529	M	Casado(a)	1	Mesquita
6530	M	Solteiro(a)	1	Mesquita
6531	F	Solteiro(a)	1	Mesquita
6533	F	Solteiro(a)	4	Belford Roxo
6534	F	Casado(a)	2	Nova Iguaçu
6536	F	Solteiro(a)	2	Mesquita
6537	F	Solteiro(a)	1	Mesquita
6541	F	Solteiro(a)	1	Mesquita
6542	M	Casado(a)	4	Mesquita
6544	F	Solteiro(a)	1	Mesquita
6547	F	Casado(a)	2	Mesquita
6551	F	Solteiro(a)	4	Nova Iguaçu
6553	M	Solteiro(a)	4	Nova Iguaçu
6554	F	Casado(a)	1	Mesquita
6557	M	Solteiro(a)	1	Nova Iguaçu
6558	F	Solteiro(a)	2	Belford Roxo
6559	M	Solteiro(a)	3	Nova Iguaçu
6560	F	Solteiro(a)	5	Mesquita
6563	F	Solteiro(a)	4	Mesquita
6564	F	Casado(a)	3	Mesquita
6565	F	Solteiro(a)	1	Mesquita
6566	M	Casado(a)	1	Belford Roxo
6567	F	Solteiro(a)	4	Mesquita
6569	M	Casado(a)	2	Belford Roxo
6570	F	Solteiro(a)	3	Nova Iguaçu
6571	F	Solteiro(a)	1	Nova Iguaçu
6572	M	Solteiro(a)	1	Nova Iguaçu
6573	F	Casado(a)	5	Nova Iguaçu
6574	F	Casado(a)	1	Mesquita
6581	F	Solteiro(a)	2	Mesquita
6582	F	Casado(a)	2	Belford Roxo
6584	F	Casado(a)	4	Mesquita
6587	M	Casado(a)	5	Belford Roxo
6589	F	Solteiro(a)	1	Mesquita
6590	F	Casado(a)	1	Mesquita
6592	F	Solteiro(a)	4	Mesquita
6593	M	Solteiro(a)	2	Belford Roxo
6595	F	Casado(a)	1	Mesquita
6597	F	Casado(a)	2	Mesquita
6598	F	Solteiro(a)	2	Nova Iguaçu
6600	F	Casado(a)	1	Belford Roxo
6603	F	Casado(a)	5	Belford Roxo
6604	F	Solteiro(a)	1	Mesquita
6607	M	Solteiro(a)	2	Mesquita
6608	M	Solteiro(a)	2	Belford Roxo
6609	M	Solteiro(a)	2	Mesquita
6615	F	Casado(a)	2	Belford Roxo
6616	M	Solteiro(a)	4	Nova Iguaçu
6617	F	Casado(a)	2	Mesquita
6618	F	Casado(a)	4	Belford Roxo
6621	M	Casado(a)	5	Mesquita
6628	F	Solteiro(a)	2	Belford Roxo
6629	F	Solteiro(a)	4	Mesquita
6630	F	Solteiro(a)	1	Nova Iguaçu
6631	M	Casado(a)	3	Mesquita
6632	M	Solteiro(a)	1	Belford Roxo
6634	F	Solteiro(a)	2	Mesquita
6635	F	Casado(a)	1	Nova Iguaçu
6640	M	Solteiro(a)	1	Nova Iguaçu
6641	M	Solteiro(a)	1	Nova Iguaçu
6642	M	Casado(a)	2	Nova Iguaçu
6644	M	Solteiro(a)	1	Mesquita
6645	F	Solteiro(a)	2	Nova Iguaçu
6646	F	Solteiro(a)	2	Mesquita
6647	M	Solteiro(a)	3	Mesquita
6651	M	Solteiro(a)	1	Nova Iguaçu
6652	F	Casado(a)	3	Nova Iguaçu
6654	F	Solteiro(a)	1	Nova Iguaçu
6655	F	Solteiro(a)	4	Nova Iguaçu
6659	F	Casado(a)	5	Mesquita
6665	M	Casado(a)	5	Mesquita
6666	M	Solteiro(a)	3	Mesquita
6669	M	Casado(a)	4	Nova Iguaçu
6670	M	Solteiro(a)	2	Belford Roxo
6675	M	Casado(a)	5	Mesquita
6677	F	Casado(a)	4	Belford Roxo
6679	M	Solteiro(a)	1	Belford Roxo
6681	M	Casado(a)	3	Mesquita
6683	F	Casado(a)	5	Mesquita
6684	M	Solteiro(a)	4	Mesquita
6685	M	Casado(a)	1	Mesquita
6687	M	Solteiro(a)	3	Mesquita
6689	M	Solteiro(a)	1	Belford Roxo
6690	F	Casado(a)	2	Mesquita
6692	M	Solteiro(a)	4	Nova Iguaçu
6693	F	Casado(a)	2	Belford Roxo
6695	M	Casado(a)	1	Mesquita
6696	F	Casado(a)	3	Belford Roxo
6698	M	Casado(a)	1	Mesquita
6702	F	Casado(a)	1	Belford Roxo
6703	M	Solteiro(a)	5	Nova Iguaçu
6708	F	Casado(a)	4	Nova Iguaçu
6709	M	Solteiro(a)	1	Nova Iguaçu
6710	F	Casado(a)	1	Mesquita
6712	M	Casado(a)	3	Nova Iguaçu
6713	M	Casado(a)	2	Mesquita
6714	F	Solteiro(a)	3	Mesquita
6715	M	Solteiro(a)	5	Mesquita
6717	F	Solteiro(a)	1	Belford Roxo
6720	M	Casado(a)	3	Mesquita
6722	M	Solteiro(a)	1	Belford Roxo
6726	F	Solteiro(a)	3	Mesquita
6729	M	Casado(a)	1	Mesquita
6730	M	Casado(a)	2	Mesquita
6732	F	Casado(a)	1	Belford Roxo
6733	F	Solteiro(a)	1	Mesquita
6736	F	Solteiro(a)	1	Mesquita
6739	F	Solteiro(a)	2	Nova Iguaçu
6741	F	Casado(a)	5	Nova Iguaçu
6744	M	Casado(a)	4	Mesquita
6746	M	Casado(a)	4	Belford Roxo
6749	M	Solteiro(a)	4	Belford Roxo
6750	M	Casado(a)	1	Belford Roxo
6751	F	Casado(a)	2	Mesquita
6754	M	Casado(a)	1	Belford Roxo
6757	M	Casado(a)	1	Belford Roxo
6759	M	Solteiro(a)	1	Mesquita
6760	F	Casado(a)	2	Mesquita
6761	F	Solteiro(a)	4	Nova Iguaçu
6762	M	Casado(a)	1	Belford Roxo
6766	M	Solteiro(a)	2	Nova Iguaçu
6769	F	Solteiro(a)	2	Belford Roxo
6771	F	Casado(a)	3	Mesquita
6772	M	Solteiro(a)	2	Nova Iguaçu
6774	M	Casado(a)	3	Mesquita
6775	F	Solteiro(a)	4	Mesquita
6779	M	Solteiro(a)	1	Belford Roxo
6780	M	Casado(a)	3	Mesquita
6782	M	Solteiro(a)	5	Belford Roxo
6785	F	Solteiro(a)	1	Belford Roxo
6787	M	Solteiro(a)	3	Belford Roxo
6788	F	Casado(a)	1	Belford Roxo
6791	M	Solteiro(a)	1	Mesquita
6792	M	Casado(a)	4	Mesquita
6793	F	Casado(a)	3	Mesquita
6799	M	Solteiro(a)	2	Mesquita
6800	F	Casado(a)	1	Nova Iguaçu
6804	M	Solteiro(a)	2	Belford Roxo
6805	M	Casado(a)	1	Belford Roxo
6806	M	Solteiro(a)	4	Belford Roxo
6807	F	Casado(a)	4	Mesquita
6808	F	Casado(a)	3	Mesquita
6810	M	Casado(a)	2	Mesquita
6812	F	Solteiro(a)	3	Mesquita
6814	M	Casado(a)	1	Mesquita
6816	M	Casado(a)	3	Nova Iguaçu
6818	M	Solteiro(a)	5	Belford Roxo
6821	M	Casado(a)	3	Belford Roxo
6822	F	Solteiro(a)	5	Nova Iguaçu
6824	M	Casado(a)	4	Nova Iguaçu
6825	M	Casado(a)	3	Mesquita
6829	M	Solteiro(a)	1	Nova Iguaçu
6832	M	Solteiro(a)	2	Nova Iguaçu
6835	M	Casado(a)	2	Nova Iguaçu
6836	M	Solteiro(a)	1	Mesquita
6837	F	Solteiro(a)	2	Belford Roxo
6838	F	Solteiro(a)	2	Mesquita
6841	M	Casado(a)	5	Nova Iguaçu
6842	F	Casado(a)	4	Nova Iguaçu
6843	M	Casado(a)	3	Mesquita
6844	M	Solteiro(a)	2	Nova Iguaçu
6845	F	Casado(a)	4	Mesquita
6846	M	Casado(a)	4	Mesquita
6847	M	Casado(a)	2	Belford Roxo
6849	F	Solteiro(a)	3	Mesquita
6850	M	Casado(a)	4	Mesquita
6851	M	Solteiro(a)	2	Mesquita
6854	M	Solteiro(a)	3	Mesquita
6855	M	Casado(a)	3	Belford Roxo
6861	M	Solteiro(a)	5	Nova Iguaçu
6863	M	Solteiro(a)	2	Mesquita
6864	F	Casado(a)	1	Mesquita
6865	M	Solteiro(a)	1	Nova Iguaçu
6866	F	Casado(a)	5	Mesquita
6870	M	Casado(a)	5	Mesquita
6876	M	Casado(a)	5	Mesquita
6877	M	Casado(a)	1	Nova Iguaçu
6880	F	Solteiro(a)	3	Mesquita
6882	M	Solteiro(a)	1	Belford Roxo
6886	F	Solteiro(a)	5	Belford Roxo
6888	M	Solteiro(a)	4	Mesquita
6890	F	Casado(a)	1	Mesquita
6892	F	Solteiro(a)	4	Belford Roxo
6893	F	Casado(a)	3	Mesquita
6895	F	Casado(a)	4	Mesquita
6896	M	Casado(a)	1	Belford Roxo
6897	F	Casado(a)	2	Belford Roxo
6902	F	Casado(a)	1	Mesquita
6904	M	Casado(a)	2	Mesquita
6905	M	Casado(a)	1	Belford Roxo
6909	M	Solteiro(a)	2	Belford Roxo
6910	F	Solteiro(a)	2	Mesquita
6912	F	Casado(a)	5	Nova Iguaçu
6914	M	Solteiro(a)	1	Belford Roxo
6915	F	Casado(a)	1	Belford Roxo
6916	M	Solteiro(a)	4	Belford Roxo
6922	F	Solteiro(a)	4	Mesquita
6923	M	Solteiro(a)	5	Belford Roxo
6924	F	Solteiro(a)	2	Nova Iguaçu
6925	M	Solteiro(a)	4	Nova Iguaçu
6927	M	Solteiro(a)	3	Belford Roxo
6929	M	Solteiro(a)	3	Nova Iguaçu
6930	M	Casado(a)	3	Nova Iguaçu
6931	F	Casado(a)	1	Belford Roxo
6932	F	Solteiro(a)	2	Mesquita
6933	M	Solteiro(a)	1	Mesquita
6934	F	Solteiro(a)	4	Nova Iguaçu
6936	F	Solteiro(a)	1	Mesquita
6937	F	Solteiro(a)	4	Nova Iguaçu
6938	F	Solteiro(a)	1	Mesquita
6940	M	Casado(a)	4	Mesquita
6941	M	Solteiro(a)	4	Mesquita
6944	M	Casado(a)	1	Mesquita
6945	M	Solteiro(a)	5	Mesquita
6947	F	Casado(a)	2	Nova Iguaçu
6948	M	Solteiro(a)	4	Nova Iguaçu
6949	M	Casado(a)	3	Mesquita
6950	F	Solteiro(a)	4	Mesquita
6951	M	Casado(a)	2	Mesquita
6956	F	Casado(a)	4	Mesquita
6957	F	Solteiro(a)	2	Nova Iguaçu
6958	M	Solteiro(a)	4	Belford Roxo
6960	F	Casado(a)	3	Mesquita
6961	M	Solteiro(a)	1	Belford Roxo
6962	F	Solteiro(a)	2	Belford Roxo
6964	M	Solteiro(a)	1	Belford Roxo
6966	M	Casado(a)	3	Nova Iguaçu
6968	M	Casado(a)	2	Mesquita
6970	M	Casado(a)	2	Belford Roxo
6971	M	Casado(a)	4	Belford Roxo
6972	M	Casado(a)	2	Nova Iguaçu
6974	M	Solteiro(a)	1	Mesquita
6975	M	Solteiro(a)	3	Belford Roxo
6977	M	Casado(a)	1	Nova Iguaçu
6982	M	Casado(a)	1	Mesquita
6992	M	Solteiro(a)	3	Mesquita
6995	M	Solteiro(a)	4	Nova Iguaçu
6997	F	Casado(a)	4	Mesquita
6998	M	Casado(a)	1	Mesquita
6999	M	Solteiro(a)	5	Nova Iguaçu
7000	F	Solteiro(a)	3	Belford Roxo
7001	M	Casado(a)	5	Nova Iguaçu
7002	M	Casado(a)	3	Nova Iguaçu
7003	F	Solteiro(a)	4	Mesquita
7006	M	Casado(a)	1	Mesquita
7011	M	Casado(a)	4	Belford Roxo
7012	M	Casado(a)	3	Mesquita
7013	F	Solteiro(a)	1	Belford Roxo
7014	M	Casado(a)	2	Nova Iguaçu
7015	M	Solteiro(a)	5	Mesquita
7016	F	Solteiro(a)	1	Nova Iguaçu
7018	M	Solteiro(a)	5	Mesquita
7031	F	Casado(a)	4	Nova Iguaçu
7032	M	Casado(a)	1	Mesquita
7033	F	Casado(a)	1	Mesquita
7035	F	Casado(a)	3	Mesquita
7039	M	Casado(a)	2	Belford Roxo
7046	F	Solteiro(a)	2	Mesquita
7051	F	Casado(a)	4	Nova Iguaçu
7052	F	Casado(a)	1	Mesquita
7055	M	Casado(a)	3	Nova Iguaçu
7056	F	Casado(a)	1	Nova Iguaçu
7059	M	Solteiro(a)	2	Mesquita
7060	M	Casado(a)	3	Mesquita
7061	M	Solteiro(a)	2	Mesquita
7063	F	Casado(a)	4	Nova Iguaçu
7065	F	Casado(a)	4	Mesquita
7066	F	Casado(a)	1	Mesquita
7068	F	Solteiro(a)	2	Nova Iguaçu
7069	F	Casado(a)	3	Nova Iguaçu
7072	F	Solteiro(a)	2	Nova Iguaçu
7074	F	Solteiro(a)	1	Belford Roxo
7075	F	Casado(a)	3	Mesquita
7076	F	Solteiro(a)	3	Mesquita
7079	F	Solteiro(a)	4	Nova Iguaçu
7081	M	Casado(a)	2	Mesquita
7085	F	Solteiro(a)	3	Nova Iguaçu
7087	M	Solteiro(a)	4	Belford Roxo
7095	M	Casado(a)	3	Nova Iguaçu
7097	M	Solteiro(a)	4	Belford Roxo
7099	M	Casado(a)	5	Mesquita
7101	F	Casado(a)	1	Mesquita
7103	F	Solteiro(a)	3	Mesquita
7104	F	Casado(a)	4	Belford Roxo
7105	M	Casado(a)	1	Nova Iguaçu
7106	F	Casado(a)	1	Nova Iguaçu
7107	M	Casado(a)	4	Belford Roxo
7109	M	Solteiro(a)	3	Nova Iguaçu
7110	M	Solteiro(a)	3	Mesquita
7112	M	Solteiro(a)	2	Nova Iguaçu
7113	F	Solteiro(a)	1	Belford Roxo
7116	M	Casado(a)	2	Belford Roxo
7117	M	Casado(a)	4	Mesquita
7120	M	Solteiro(a)	4	Mesquita
7121	F	Solteiro(a)	4	Mesquita
7123	F	Solteiro(a)	5	Nova Iguaçu
7124	F	Solteiro(a)	1	Mesquita
7127	M	Solteiro(a)	5	Mesquita
7128	F	Casado(a)	2	Mesquita
7129	M	Casado(a)	5	Mesquita
7131	M	Solteiro(a)	2	Nova Iguaçu
7132	F	Casado(a)	1	Mesquita
7133	F	Casado(a)	2	Mesquita
7134	F	Casado(a)	5	Nova Iguaçu
7139	M	Casado(a)	5	Mesquita
7140	M	Solteiro(a)	1	Nova Iguaçu
7141	M	Casado(a)	3	Mesquita
7146	F	Casado(a)	2	Mesquita
7147	F	Solteiro(a)	1	Mesquita
7148	M	Casado(a)	5	Mesquita
7149	F	Solteiro(a)	4	Mesquita
7151	M	Solteiro(a)	4	Nova Iguaçu
7152	M	Casado(a)	1	Nova Iguaçu
7153	M	Solteiro(a)	3	Nova Iguaçu
7154	F	Casado(a)	5	Nova Iguaçu
7155	F	Casado(a)	5	Belford Roxo
7158	M	Solteiro(a)	4	Mesquita
7164	M	Casado(a)	2	Belford Roxo
7166	M	Solteiro(a)	1	Belford Roxo
7169	F	Solteiro(a)	4	Mesquita
7171	M	Solteiro(a)	3	Mesquita
7173	M	Solteiro(a)	5	Mesquita
7175	M	Solteiro(a)	4	Belford Roxo
7176	M	Casado(a)	4	Mesquita
7178	F	Casado(a)	1	Nova Iguaçu
7180	M	Solteiro(a)	4	Nova Iguaçu
7181	F	Casado(a)	1	Mesquita
7182	F	Solteiro(a)	1	Mesquita
7185	M	Solteiro(a)	2	Nova Iguaçu
7189	F	Solteiro(a)	4	Mesquita
7190	M	Solteiro(a)	2	Mesquita
7193	M	Solteiro(a)	1	Mesquita
7195	F	Solteiro(a)	1	Belford Roxo
7201	F	Solteiro(a)	1	Mesquita
7202	F	Casado(a)	2	Nova Iguaçu
7203	M	Solteiro(a)	4	Mesquita
7204	M	Casado(a)	1	Nova Iguaçu
7206	F	Solteiro(a)	1	Mesquita
7207	M	Casado(a)	3	Mesquita
7209	F	Casado(a)	1	Nova Iguaçu
7213	F	Solteiro(a)	4	Mesquita
7215	F	Solteiro(a)	3	Nova Iguaçu
7216	F	Casado(a)	4	Mesquita
7218	F	Casado(a)	2	Mesquita
7220	M	Casado(a)	2	Nova Iguaçu
7221	F	Solteiro(a)	2	Belford Roxo
7223	F	Casado(a)	2	Mesquita
7224	M	Casado(a)	2	Mesquita
7227	M	Solteiro(a)	4	Belford Roxo
7231	M	Solteiro(a)	3	Mesquita
7232	M	Casado(a)	3	Nova Iguaçu
7234	F	Casado(a)	4	Nova Iguaçu
7236	F	Solteiro(a)	5	Nova Iguaçu
7237	M	Solteiro(a)	1	Belford Roxo
7238	M	Solteiro(a)	5	Mesquita
7239	M	Solteiro(a)	4	Nova Iguaçu
7240	M	Solteiro(a)	4	Mesquita
7241	M	Casado(a)	4	Mesquita
7242	M	Casado(a)	3	Nova Iguaçu
7243	F	Solteiro(a)	3	Mesquita
7245	F	Casado(a)	1	Belford Roxo
7246	M	Casado(a)	1	Mesquita
7247	M	Solteiro(a)	2	Nova Iguaçu
7250	M	Casado(a)	4	Mesquita
7252	F	Casado(a)	1	Mesquita
7255	M	Casado(a)	1	Nova Iguaçu
7257	M	Solteiro(a)	1	Mesquita
7261	M	Solteiro(a)	1	Nova Iguaçu
7262	F	Solteiro(a)	2	Mesquita
7263	M	Solteiro(a)	3	Nova Iguaçu
7266	F	Casado(a)	2	Nova Iguaçu
7267	F	Casado(a)	4	Belford Roxo
7268	F	Solteiro(a)	3	Mesquita
7269	F	Casado(a)	5	Mesquita
7274	F	Solteiro(a)	4	Mesquita
7275	F	Casado(a)	1	Mesquita
7276	M	Solteiro(a)	1	Mesquita
7279	F	Casado(a)	3	Mesquita
7281	F	Casado(a)	2	Mesquita
7282	F	Solteiro(a)	3	Mesquita
7283	F	Casado(a)	3	Mesquita
7286	M	Solteiro(a)	3	Belford Roxo
7287	F	Solteiro(a)	2	Nova Iguaçu
7292	F	Solteiro(a)	4	Mesquita
7293	M	Solteiro(a)	1	Mesquita
7297	F	Solteiro(a)	4	Nova Iguaçu
7298	F	Casado(a)	3	Nova Iguaçu
7300	F	Casado(a)	4	Mesquita
7301	M	Casado(a)	5	Nova Iguaçu
7304	M	Casado(a)	2	Mesquita
7305	F	Solteiro(a)	2	Nova Iguaçu
7306	F	Solteiro(a)	4	Mesquita
7307	M	Casado(a)	1	Belford Roxo
7308	M	Casado(a)	2	Belford Roxo
7310	M	Casado(a)	5	Nova Iguaçu
7312	F	Solteiro(a)	1	Nova Iguaçu
7315	F	Solteiro(a)	1	Belford Roxo
7319	M	Casado(a)	4	Mesquita
7321	M	Casado(a)	4	Mesquita
7322	F	Solteiro(a)	2	Belford Roxo
7323	M	Solteiro(a)	2	Nova Iguaçu
7324	F	Solteiro(a)	3	Belford Roxo
7328	F	Solteiro(a)	1	Mesquita
7331	F	Casado(a)	4	Nova Iguaçu
7332	F	Solteiro(a)	3	Belford Roxo
7336	M	Solteiro(a)	1	Mesquita
7337	M	Solteiro(a)	2	Mesquita
7338	F	Casado(a)	3	Nova Iguaçu
7341	M	Solteiro(a)	5	Nova Iguaçu
7342	M	Casado(a)	1	Belford Roxo
7343	F	Solteiro(a)	2	Mesquita
7348	M	Casado(a)	5	Nova Iguaçu
7352	F	Solteiro(a)	4	Mesquita
7354	F	Casado(a)	3	Nova Iguaçu
7355	M	Solteiro(a)	1	Mesquita
7356	F	Casado(a)	4	Belford Roxo
7357	M	Solteiro(a)	1	Nova Iguaçu
7359	F	Casado(a)	4	Mesquita
7361	F	Solteiro(a)	2	Nova Iguaçu
7362	M	Solteiro(a)	2	Nova Iguaçu
7364	M	Solteiro(a)	3	Belford Roxo
7365	F	Solteiro(a)	2	Mesquita
7366	F	Casado(a)	2	Nova Iguaçu
7368	F	Solteiro(a)	1	Nova Iguaçu
7370	M	Solteiro(a)	3	Mesquita
7373	M	Casado(a)	3	Mesquita
7376	M	Solteiro(a)	2	Mesquita
7377	M	Casado(a)	2	Nova Iguaçu
7379	M	Solteiro(a)	1	Belford Roxo
7382	F	Casado(a)	3	Mesquita
7384	M	Solteiro(a)	5	Nova Iguaçu
7387	F	Casado(a)	5	Nova Iguaçu
7391	M	Casado(a)	4	Mesquita
7392	M	Solteiro(a)	1	Belford Roxo
7393	F	Solteiro(a)	1	Nova Iguaçu
7401	M	Casado(a)	2	Nova Iguaçu
7403	F	Solteiro(a)	1	Mesquita
7406	F	Casado(a)	1	Nova Iguaçu
7407	M	Casado(a)	5	Belford Roxo
7408	M	Casado(a)	2	Belford Roxo
7409	M	Casado(a)	3	Belford Roxo
7410	M	Casado(a)	1	Mesquita
7412	F	Casado(a)	3	Belford Roxo
7413	F	Solteiro(a)	3	Nova Iguaçu
7416	F	Solteiro(a)	4	Mesquita
7418	F	Solteiro(a)	4	Belford Roxo
7420	F	Solteiro(a)	3	Mesquita
7424	F	Solteiro(a)	5	Mesquita
7425	M	Solteiro(a)	1	Belford Roxo
7432	F	Casado(a)	2	Mesquita
7433	M	Solteiro(a)	1	Nova Iguaçu
7434	M	Solteiro(a)	4	Nova Iguaçu
7437	M	Solteiro(a)	4	Belford Roxo
7438	F	Solteiro(a)	2	Mesquita
7439	M	Solteiro(a)	3	Mesquita
7441	M	Casado(a)	3	Nova Iguaçu
7444	M	Solteiro(a)	5	Mesquita
7445	F	Solteiro(a)	4	Mesquita
7446	M	Casado(a)	1	Mesquita
7447	M	Solteiro(a)	4	Belford Roxo
7448	M	Casado(a)	3	Belford Roxo
7449	M	Casado(a)	2	Nova Iguaçu
7450	M	Solteiro(a)	4	Mesquita
7451	F	Solteiro(a)	4	Mesquita
7452	M	Solteiro(a)	4	Belford Roxo
7453	M	Casado(a)	4	Nova Iguaçu
7454	M	Casado(a)	2	Belford Roxo
7455	M	Solteiro(a)	2	Mesquita
7456	M	Solteiro(a)	1	Mesquita
7457	M	Solteiro(a)	1	Mesquita
7459	F	Casado(a)	3	Belford Roxo
7460	F	Casado(a)	3	Belford Roxo
7461	F	Solteiro(a)	1	Mesquita
7462	F	Casado(a)	4	Mesquita
7465	F	Solteiro(a)	4	Mesquita
7469	F	Casado(a)	2	Mesquita
7470	M	Solteiro(a)	4	Mesquita
7471	M	Casado(a)	1	Belford Roxo
7472	M	Casado(a)	1	Nova Iguaçu
7474	M	Solteiro(a)	4	Belford Roxo
7476	F	Solteiro(a)	3	Belford Roxo
7477	M	Casado(a)	4	Mesquita
7478	F	Casado(a)	1	Belford Roxo
7479	F	Casado(a)	1	Mesquita
7480	F	Solteiro(a)	3	Mesquita
7481	M	Solteiro(a)	3	Mesquita
7484	M	Solteiro(a)	3	Nova Iguaçu
7485	M	Casado(a)	2	Mesquita
7486	M	Casado(a)	1	Nova Iguaçu
7487	F	Solteiro(a)	4	Belford Roxo
7489	M	Casado(a)	3	Nova Iguaçu
7490	M	Solteiro(a)	2	Nova Iguaçu
7493	F	Casado(a)	3	Nova Iguaçu
7494	F	Casado(a)	3	Mesquita
7496	M	Solteiro(a)	2	Mesquita
7501	F	Solteiro(a)	1	Nova Iguaçu
7502	M	Solteiro(a)	1	Nova Iguaçu
7505	M	Solteiro(a)	4	Mesquita
7510	M	Solteiro(a)	2	Mesquita
7511	M	Solteiro(a)	1	Belford Roxo
7512	M	Casado(a)	4	Belford Roxo
7514	M	Casado(a)	4	Mesquita
7517	M	Casado(a)	4	Belford Roxo
7519	F	Casado(a)	2	Nova Iguaçu
7521	M	Casado(a)	3	Mesquita
7522	M	Casado(a)	3	Mesquita
7523	M	Casado(a)	5	Mesquita
7525	M	Casado(a)	2	Mesquita
7526	M	Solteiro(a)	3	Mesquita
7529	F	Casado(a)	4	Mesquita
7530	M	Casado(a)	1	Nova Iguaçu
7534	M	Solteiro(a)	3	Mesquita
7535	F	Solteiro(a)	2	Mesquita
7536	F	Solteiro(a)	4	Mesquita
7541	M	Casado(a)	5	Nova Iguaçu
7546	M	Casado(a)	1	Mesquita
7547	M	Solteiro(a)	5	Nova Iguaçu
7548	M	Casado(a)	2	Mesquita
7550	M	Casado(a)	4	Belford Roxo
7552	M	Casado(a)	3	Mesquita
7555	M	Casado(a)	2	Nova Iguaçu
7556	F	Solteiro(a)	5	Mesquita
